myscore	sp	random	zscore	investment	q	size	tangibility	cashflow	leverage	sic	at
0.01706922	0	0.870337	2.334008146	0.3793033	3.295847553	9.023842105	0.455799774	0.553410291	0.130829297	2834	8298.6
0.01710064	0	0.9903743	2.758806854	0.155862	3.634173839	8.976266047	0.455338726	0.470605905	0.032914193	2834	7913.03
0.01712636	0	0.3833295	2.597214384	0.307408466	3.679258553	8.947489959	0.456650776	0.60763549	0.149629144	2834	7688.569
0.01701029	0	0.4390615	1.999334702	0.238545935	2.466524594	9.06794697	0.469525413	0.306199603	0.13530809	2834	8672.8
0.01701102	0	0.8772233	2.540535889	0.241534616	4.007338464	9.149802371	0.451474304	0.575161763	0.157774064	2834	9412.58
0.01716831	0	0.4263996	2.652843772	0.191871619	2.887269654	8.826651384	0.46907807	0.441771267	0.045280991	2834	6813.433
0.01720491	0	0.643114	2.632075109	0.378367992	4.130009915	8.845235136	0.446496561	0.626140883	0.147852774	2834	6941.236
0.01717186	0	0.2068429	2.615333409	0.182064197	3.032181821	8.804160609	0.47523846	0.378485885	0.049880785	2834	6661.904
0.01698522	0	0.8548343	1.638051249	0.154244739	2.318177449	9.171973694	0.436447899	0.21111957	0.141319257	2834	9623.6
0.01723847	0	0.9685135	2.735369773	0.170893038	2.731339775	8.668145849	0.489271344	0.478751553	0.05588174	2834	5814.708
0.01729668	0	0.7767971	2.689094596	0.308427709	5.114916116	8.741178948	0.425574708	0.617773011	0.107008719	2834	6255.266
0.01737022	0	0.9711422	2.659421558	0.301159334	3.888405869	8.623919953	0.427056896	0.632322983	0.143564681	2834	5563.151
0.01747296	0	0.6415908	3.248512198	0.141093983	4.871768801	8.447757365	0.449963555	0.574220814	0.199030999	2834	4664.6
0.01707204	0	0.1659873	2.910245005	0.123311562	4.585162438	9.143194294	0.410739391	0.576106357	0.027676019	2834	9350.586
0.01723851	0	0.8451065	2.309592877	0.46637662	3.204899829	8.873860135	0.411141289	0.639127968	0.212311699	2834	7142.8
0.01697618	0	0.2369776	2.478899592	0.313556808	3.877500567	9.286930974	0.412004446	0.638979531	0.088551315	2834	10796
0.01691759	0	0.3321209	0.631804821	0.017945361	0.661756078	8.790153427	0.638828388	0.061750441	0.460697128	2621	6569.24
0.01690033	0	0.8745837	0.692915012	0.252163878	1.014660842	8.747510946	0.651945989	0.111367571	0.276250993	2621	6295
0.01696277	0	0.1254519	1.964373815	0.17338667	1.83174779	8.761033088	0.633598195	0.213733178	0.253561522	2621	6380.7
0.01703153	0	0.3480781	2.23278175	0.158580161	1.86922229	8.639481618	0.638928218	0.228508992	0.209064845	2621	5650.4
0.01702891	0	0.7146557	0.631804942	0.019270861	1.111496655	8.605002583	0.638828335	0.066312076	0.46069721	2621	5458.9
0.01706881	0	0.7897835	2.201252862	0.212897498	1.714572191	8.57241974	0.640871326	0.221118748	0.215446924	2621	5283.9
0.01700419	0	0.5629039	1.910849049	0.191263642	2.117759035	8.704353025	0.626096764	0.175613539	0.238825032	2621	6029.1
0.01705386	0	0.8771761	1.789112186	0.147132711	1.013629845	8.562109194	0.650228503	0.122724312	0.273400004	2621	5229.7
0.01704892	0	0.7232273	0.678488467	-0.042321038	0.760072029	8.596633194	0.632536133	0.059797628	0.48784914	2621	5413.403
0.01680833	0	0.8334454	0.446399707	0.013145676	0.637465445	8.889762862	0.666227293	0.029365671	0.446294475	2621	7257.298
0.01706217	0	0.0717892	0.798333367	0.096421714	1.120448282	8.518012855	0.648728043	0.158701344	0.385903559	2621	5004.1
0.01696182	0	0.5317397	0.446399444	0.016072169	1.094435074	8.633339333	0.66622743	0.035903152	0.446294384	2621	5615.8
0.01702297	0	0.4397326	0.557375182	0.097199585	0.9945911	8.535308121	0.659543544	0.108335968	0.359586754	2621	5091.4
0.01669239	0	0.7596143	0.51135685	0.459489046	1.038209666	9.199148172	0.640461205	0.070816494	0.646647255	2621	9888.702
0.01714142	0	0.1843081	0.67848856	-0.042335301	1.031442778	8.443740389	0.632536215	0.059818153	0.487849502	2621	4645.9
0.01714225	0	0.9265581	0.824520012	-0.056283502	1.143322459	8.423365912	0.629256184	0.112835021	0.330631343	2621	4552.2
0.02091693	0	0.8417935	1.531693639	0.11741698	1.158335725	3.813152495	0.2278277	0.100467827	0.555118893	3420	45.293
0.02102788	0	0.5415702	2.366397372	0.258973194	0.917602575	3.631064943	0.23749106	0.603589278	0.318623686	3420	37.753
0.02101104	0	0.8971257	2.090631412	0.160949219	0.807906641	3.758592067	0.19930983	0.175826878	0.428721321	3420	42.888
0.02122659	0	0.628081	1.800579429	0.221672662	1.464849114	3.396419318	0.226580032	0.177158273	0.521787186	3420	29.857
0.02098539	0	0.307236	1.782939332	0.012421007	0.98589148	3.77727945	0.199144106	0.087927653	0.434263222	3420	43.697
0.02076405	0	0.8108621	1.476373003	0.143335317	1.163319344	4.01668928	0.234864996	0.19756025	0.60304051	3420	55.517
0.02108752	0	0.357592	1.074325383	0.062353767	1.092643365	3.611485319	0.19780665	-0.866050538	0.500526728	3420	37.021
0.02074641	0	0.4259999	1.154442138	0.196836831	1.061790815	4.023099156	0.240612807	-0.029674288	0.670812901	3420	55.874
0.02103077	0	0.4972361	2.033941806	0.118018846	0.885363296	3.736788278	0.193813598	0.078487704	0.407811644	3420	41.963
0.0212477	0	0.604553	0.864735604	0.184331116	1.101164521	3.363703177	0.209060078	-0.165705839	0.560942691	3420	28.896
0.02081867	0	0.5188211	1.814173213	0.1460577	0.977726681	3.925255074	0.252082264	0.251473941	0.63667943	3420	50.666
0.02124032	0	0.5247816	1.430189718	0.079885293	1.444717625	3.305090218	0.244835052	-0.307524239	0.502807236	3420	27.251
0.02071943	0	0.3842727	1.518074665	0.189784517	1.375667215	4.157084592	0.205009001	0.151237031	0.605384676	3420	63.885
0.02070671	0	0.4573236	1.536920607	0.220757825	1.241743319	4.199350015	0.188016746	0.460219014	0.521270051	3420	66.643
0.02086111	0	0.7017918	2.771634768	0.463202066	0.790293514	4.093160528	0.172821172	0.406283624	0.509352734	3420	59.929
0.02153011	0	0.5742173	1.788804353	0.012415163	0.856858237	3.033365188	0.191939134	0.131435193	0.372465932	3420	20.767
0.02112757	0	0.3795589	2.982104958	0.424638989	1.036353265	4.011361425	0.045380464	1.709837545	0.318134077	3420	55.222
0.02126515	0	0.1007262	3.298965305	0.299717628	1.014973362	3.8160406	0.049951568	2.208551835	0.258761888	3420	45.424
0.02130395	0	0.6557188	3.140208939	0.249889819	1.106605909	3.744999829	0.049351202	1.657117673	0.216360585	3420	42.309
0.02130015	0	0.5952254	3.313147174	0.26496063	1.653323038	3.742941412	0.058713467	1.926771654	0.241343376	3420	42.222
0.02125891	0	0.4074407	2.111653419	1.812048193	1.148112304	3.761804584	0.062659787	5.891566265	0.43664296	3420	43.026
0.02099953	0	0.1001528	2.855574394	0.271747805	1.053576694	4.216975089	0.034690688	1.851157223	0.35855399	3420	67.828
0.02118761	0	0.4904406	2.928026362	0.447329377	1.090174297	3.876416553	0.07342853	1.275964392	0.411307538	3420	48.251
0.02105505	0	0.5617855	2.82302521	0.202935366	1.006839643	4.055517105	0.075023824	1.224386113	0.439157931	3420	57.715
0.0214282	0	0.330691	3.497053197	0.198133525	1.928178521	3.555947882	0.072527912	1.694544149	0.292024785	3420	35.021
0.02085126	0	0.0839999	2.492085488	0.19968254	0.973540159	4.28393133	0.088838332	0.776825397	0.437807653	3420	72.525
0.02073991	0	0.5269839	2.567088898	0.087994214	0.996066823	4.467699616	0.077676809	-0.362222758	0.418089403	3420	87.156
0.02093651	0	0.1747798	2.445819371	0.080642907	0.85342547	4.133100424	0.101008482	0.572746331	0.443266903	3420	62.371
0.02074431	0	0.4888372	3.159031135	0.404283604	1.066201738	4.449988975	0.09168944	0.632939439	0.36479574	3420	85.626
0.02061991	0	0.1265956	2.501226678	0.238188548	1.092580575	4.61597164	0.082068734	0.533855868	0.394337495	3420	101.086
0.02076254	0	0.2990533	2.597177256	0.363340059	1.29288605	4.367217519	0.10185984	0.985410523	0.374391048	3420	78.824
0.02151657	0	0.2198752	3.34570476	0.553812636	2.220709371	3.339109189	0.098815351	1.559041394	0.19816273	3420	28.194
0.0212272	0	0.9577938	-4.635954361	0.008732846	3.066917314	2.677522263	0.324970788	0.369274639	0.161041996	3812	14.549
0.02132698	0	0.7999238	-9.174606365	0.676131322	2.813450586	2.479894108	0.324623116	-1.57645667	1.089112228	3812	11.94
0.02135697	0	0.7122592	2.292568884	0.283642372	0.820090008	2.888425421	0.342165322	0.10996879	0.218814361	3812	17.965
0.02136036	0	0.9221656	2.823680831	0.075652461	1.027239645	2.92777458	0.3418067	0.410802775	0.266777266	3812	18.686
0.02128228	0	0.7657751	1.296734077	0.175207418	0.76355179	2.882059529	0.361100219	-0.178461038	0.214049633	3812	17.851
0.02141379	0	0.6802818	3.048125346	0.514266457	0.975180016	2.787662047	0.3727144	0.506403056	0.252539556	3812	16.243
0.02117036	0	0.812447	0.880398286	0.134965911	1.395516133	2.987448054	0.364406352	-0.227494087	0.148273254	3812	19.835
0.02108834	0	0.4323871	-6.155398097	-0.001359311	1.765176285	2.681500866	0.384130896	-0.12611388	0.390018484	3812	14.607
0.02138263	0	0.2550457	-13.30369307	0.003380663	4.105765366	2.036403552	0.356257341	-1.754563895	0.920657706	3812	7.663
0.02116085	0	0.7995017	1.078160674	0.270962343	0.557914905	2.930980396	0.383388456	-0.250878661	0	3812	18.746
0.02143817	0	0.1094441	2.662034658	0.02223266	0.967776581	2.906518473	0.297764172	0.258493816	0.199092549	3812	18.293
