myscore	sp	random	zscore	investment	size	q	tangibility	cashflow	leverage	sic	at	fyear	gvkey	d_myscore	d_sp	d_random	d_zscore	d_investment	d_size	d_q	d_tangibility	d_cashflow	d_leverage	d_sic	d_at	d_fyear	d_gvkey
0.02761935	0	0.5289406	2.121126162	0.127113954	4.825253058	1.069054029	0.379206856	0.323965316	0.454043557	3470	124.618	1991	1943	0.02761935	0	0.5289406	2.121126162	0.127113954	4.825253058	1.069054029	0.379206856	0.318478077	0.454043557	3470	124.618	1991	1943
0.0284644	0	0.9840944	1.327990692	0.09599352	5.804369616	0.811065092	0.396511186	0.008652392	0.42854473	3470	331.746	2001	1943	0.0284644	0	0.9840944	1.327990692	0.09599352	5.804369616	0.811065092	0.396511186	0.191298572	0.42854473	3470	331.746	2001	1943
0.02560918	0	0.7869506	-3.770109668	0.024965326	2.55388841	3.718437427	0.105156724	-7.801664355	0	3845	12.857	2009	1951	0.02560918	0	0.7869506	-3.770109668	0.024965326	2.55388841	3.718437427	0.105156724	-5.400414938	0	3845	12.857	2009	1951
0.0276329	0	0.6046227	2.532515471	0.280114512	2.220398422	1.626044946	0.572359136	0.253688615	0.261426555	2834	9.211	1993	1979	0.0276329	0	0.6046227	2.532515471	0.280114512	2.220398422	1.626044946	0.572359136	0.295144158	0.261426555	2834	9.211	1993	1979
0.03078022	0	0.9367173	2.58243589	0.198240875	7.281422827	1.850583796	0.509341704	0.292373184	0.260046771	2670	1453.054	1998	2154	0.03078022	0	0.9367173	2.58243589	0.198240875	7.281422827	1.850583796	0.509341704	0.287112164	0.260046771	2670	1453.054	1998	2154
0.02687536	0	0.7672724	2.165476233	0.628484849	3.332240224	1.241277097	0.35923717	0.432878788	0.315560159	3944	28.001	1991	2214	0.02687536	0	0.7672724	2.165476233	0.628484849	3.332240224	1.241277097	0.35923717	0.298737449	0.315560159	3944	28.001	1991	2214
0.02603395	0	0.7633428	1.661549154	0.307659755	4.362040741	1.33047681	0.060777638	0.874100719	0.188862109	3560	78.417	1999	2215	0.02603395	0	0.7633428	1.661549154	0.307659755	4.362040741	1.33047681	0.060777638	-1.014687369	0.188862109	3560	78.417	1999	2215
0.02696042	0	0.2845727	0.049107846	0.688317256	2.724185983	2.867800446	0.361912884	-0.116613076	0.13598793	2836	15.244	2004	2237	0.02696042	0	0.2845727	0.049107846	0.688317256	2.724185983	2.867800446	0.361912884	-0.049845931	0.13598793	2836	15.244	2004	2237
0.02913985	0	0.6583723	3.071420456	0.196548531	5.785884599	1.254098474	0.322811435	0.405212663	0.018131851	2750	325.67	1995	2346	0.02913985	0	0.6583723	3.071420456	0.196548531	5.785884599	1.254098474	0.322811435	0.606392086	0.018131851	2750	325.67	1995	2346
0.03040128	0	0.2717465	3.322728504	0.114249015	6.676338852	1.725253936	0.493978516	0.298173449	0.204356139	3510	793.409	1998	2393	0.03040128	0	0.2717465	3.322728504	0.114249015	6.676338852	1.725253936	0.493978516	0.292311246	0.204356139	3510	793.409	1998	2393
0.02632094	0	0.6182613	1.765067425	0.066480242	4.892857258	1.021292394	0.235521322	0.134258797	0.617674412	3713	133.334	2008	2433	0.02632094	0	0.6182613	1.765067425	0.066480242	4.892857258	1.021292394	0.235521322	0.138006095	0.617674412	3713	133.334	2008	2433
0.02914317	0	0.4888814	2.759736088	0.214374417	5.8046921	1.224206953	0.36520387	0.356277245	0.119790992	3330	331.853	1995	2448	0.02914317	0	0.4888814	2.759736088	0.214374417	5.8046921	1.224206953	0.36520387	0.391479776	0.119790992	3330	331.853	1995	2448
0.0295066	0	0.0963053	3.21314671	0.718316672	5.026928503	2.111313162	0.553278151	0.494336504	0.242693357	2511	152.464	1996	2508	0.0295066	0	0.0963053	3.21314671	0.718316672	5.026928503	2.111313162	0.553278151	0.354537372	0.242693357	2511	152.464	1996	2508
0.02682423	0	0.0540952	-0.144475127	0.028627703	3.874611854	1.142232393	0.428286687	0.053865885	0.623577776	3357	48.164	1992	2535	0.02682423	0	0.0540952	-0.144475127	0.028627703	3.874611854	1.142232393	0.428286687	-0.026371922	0.623577776	3357	48.164	1992	2535
0.0265682	0	0.2890044	2.121353116	0.278908269	3.629023287	1.79981686	0.175894469	0.737241602	0.075644973	3663	37.676	1991	20734	0.0265682	0	0.2890044	2.121353116	0.278908269	3.629023287	1.79981686	0.175894469	-0.406243082	0.075644973	3663	37.676	1991	20734
0.02661091	0	0.9444059	3.202138493	0.3618795	3.619422189	1.991300649	0.157063994	1.011367942	0.015757316	3663	37.316	1993	2537	0.02661091	0	0.9444059	3.202138493	0.3618795	3.619422189	1.991300649	0.157063994	0.713703244	0.015757316	3663	37.316	1993	2537
0.02897088	0	0.771901	0.53696534	0.543653952	4.741700826	1.082876061	0.402053582	0.019469785	0	3312	114.629	1993	13367	0.02897088	0	0.771901	0.53696534	0.543653952	4.741700826	1.082876061	0.402053582	-0.055884255	0	3312	114.629	1993	13367
0.02791582	0	0.9579308	2.400554243	0.234351349	5.439052748	1.195735458	0.217475155	0.752804737	0.120291542	3670	230.224	2000	101689	0.02791582	0	0.9579308	2.400554243	0.234351349	5.439052748	1.195735458	0.217475155	0.709017343	0.120291542	3670	230.224	2000	101689
0.03105371	0	0.0836938	1.84771987	0.168711656	7.518607217	1.453960369	0.555917481	0.221881391	0.33441911	2890	1842	1999	2593	0.03105371	0	0.0836938	1.84771987	0.168711656	7.518607217	1.453960369	0.555917481	0.251217325	0.33441911	2890	1842	1999	2593
0.03107589	0	0.3119891	1.663696079	0.184324794	8.481948324	1.871769033	0.394318856	0.31003995	0.186017368	2060	4826.845	1993	2597	0.03107589	0	0.3119891	1.663696079	0.184324794	8.481948324	1.871769033	0.394318856	0.354481862	0.186017368	2060	4826.845	1993	2597
0.03019877	0	0.8600402	1.014941022	0.214314337	10.02118138	1.688934853	0.167930846	0.393924415	0.327570997	2060	22497.993	2007	2597	0.03019877	0	0.8600402	1.014941022	0.214314337	10.02118138	1.688934853	0.167930846	0.595763232	0.327570997	2060	22497.993	2007	2597
