myscore	sp	random	zscore	investment	size	q	tangibility	cashflow	leverage	sic	at	fyear	gvkey	d_myscore	d_sp	d_random	d_zscore	d_investment	d_size	d_q	d_tangibility	d_cashflow	d_leverage	d_sic	d_at	d_fyear	d_gvkey
0.02658851	1	0.0124295	1.076500032	0.0818517	4.350471466	1.318409985	0.146578082	0.670075428	0.174250145	3564	77.515	2009	1050	0.00019651000000000043	-1	0.9487228	1.5839315829999998	0.004092599000000002	-0.06153372999999984	0.125239777	0.04454815100000001	1.6735985740000001	0.018741939000000013	0	-4.626000000000005	-11	6231
0.0282534	1	0.0233338	1.590608298	0.158048639	6.312444176	2.131951446	0.134880693	0.578927553	0.018634689	3825	551.391	2004	1056	0.000059519999999996936	-1	0.4025725	-0.13964118599999997	0.030086681000000004	0.06742239600000044	-0.851148054	-0.0023128659999999968	-0.033695492999999965	-0.010456324999999999	0	38.458000000000084	1	0
0.02561856	1	0.016217	3.239511271	0.318306011	2.69280119	0.934508901	0.093481351	0.871107893	0.019359643	3842	14.773	1992	1151	0.00006289000000000294	-1	0.5047408	-0.28657355100000004	0.092266038	0.036227417000000095	0.259976345	0.0025494620000000023	-0.357034184	-0.010220069	0	0.5449999999999999	1	0
0.03134656	1	0.0107255	1.059878815	0.507309234	7.013638458	0.764851011	0.582011025	0.202130368	0.173023643	3674	1111.692	1990	1161	-0.0005467800000000037	-1	0.052378999999999995	-0.05797928099999994	-0.14597175800000006	-0.46638113599999986	-0.028646148999999954	-0.029693539000000047	0.05441960600000001	-0.0030493550000000036	0	-414.36300000000006	0	6182
0.03183555	1	0.0050036	1.122414292	0.271450159	8.384278294	1.516702842	0.576384209	0.182630737	0.336914059	3674	4377.698	1999	1161	-0.00039660999999999863	-1	0.5053331	-0.16632071199999998	0.17523036199999997	-0.028905922999999945	-0.00435475899999993	-0.042999522999999984	-0.005418643000000001	0.02142322499999999	0	-124.73000000000047	-1	0
0.02604927	1	0.0218825	2.311969425	0.160878809	2.848912987	3.683856622	0.244252707	0.278777537	0.241241531	3812	17.269	2002	1173	0.00008620000000000155	-1	0.9490723	0.2280538110000001	-0.10037617200000001	-0.003131889999999693	-2.531721856	0.016624434999999993	-0.10959950099999999	0.005578103000000001	0	-0.053999999999998494	-6	0
0.02771146	1	0.0270897	4.100072487	0.276890602	3.755743394	1.620627368	0.309544966	0.554766581	0	3841	42.766	1992	1234	0.0000033099999999994245	-1	0.641258	0.40160148699999976	-0.232699637	-0.002645783000000179	-0.23515037900000002	0.00039806300000000405	0.07679301299999997	0	0	-0.11299999999999955	1	0
0.03381708	1	0.004578	1.724330562	0.179337472	10.2909584	1.142248583	0.564296623	0.308459751	0.151603598	2911	29465	2009	1380	0.00006095999999999879	-1	0.7331393	0.7131453899999998	0.12392889400000001	-0.030181089999999244	-0.039209857999999986	0.004838358999999959	0.110254355	-0.013263677000000001	0	-876	-1	0
0.02947331	1	0.0163813	1.954482053	0.180365491	8.659404306	1.420476744	0.209069933	-0.589427628	0.339654066	2085	5764.1	2000	1408	0.000049790000000000945	-1	0.3206965	-0.554645678	0.013669691000000012	0.10731727499999977	-0.012095747999999906	-0.025731665000000015	-0.6735755240000001	-0.052172181999999956	0	653	-1	0
0.02812478	1	0.0159536	3.15812371	0.238723959	5.830388694	1.702691114	0.240620163	0.465826482	0.196789342	2670	340.491	1996	1411	0.00011567999999999995	-1	0.42356499999999997	-0.01338853399999973	-0.108012146	-0.011995617999999375	0.20655922299999996	0.023903618000000015	0.03583120099999998	0.011312765000000002	0	-4.060000000000002	-1	0
0.02962938	1	0.0033398	2.614232505	0.262803443	7.355790613	1.607182137	0.274030592	0.506455719	0.118987321	2771	1565.234	1993	1468	-0.00002749000000000154	-1	0.221353	-0.08202080199999973	-0.04401541200000003	0.11827286699999995	-0.05864590799999991	-0.019269845000000008	-0.002688860000000015	-0.006663274999999996	0	196.51700000000005	1	0
0.02927404	1	0.0002375	2.242984308	0.19946527	7.603814216	1.381400586	0.219494953	0.52617939	0.174614325	2771	2005.832	1995	1468	0.00005379999999999968	-1	0.2993661	0.1662109599999999	0.005672486000000004	0.06246391400000029	0.04927450499999986	-0.0027450749999999857	0.101840282	-0.009373026999999978	0	129.28799999999978	1	0
0.02907134	1	0.018459	2.405726921	0.130526861	7.791245095	1.099315776	0.179721807	0.354965203	0.198825046	2771	2419.328	1998	1468	-0.00004607000000000222	-1	0.1610706	-0.37183129899999967	-0.01722805599999999	0.039968368000000254	-0.17256408600000006	-0.002033951000000006	-0.19743274899999996	0.02031702099999999	0	98.6550000000002	1	0
0.02737093	1	0.0037883	1.63123731	0.134446569	5.008820315	1.178573814	0.283754542	0.306425644	0.366184014	3420	149.728	1991	1475	-0.0001325800000000002	-1	0.2388679	0.7005798730000001	-0.06510376999999999	-0.6033701650000003	-0.17366160799999997	0.03355033299999999	-0.6605674500000001	-0.019366099000000025	0	-67.83200000000001	10	2711
