myscore	sp	random	zscore	investment	size	q	tangibility	cashflow	leverage	sic	at	fyear	gvkey	d_myscore	d_sp	d_random	d_zscore	d_investment	d_size	d_q	d_tangibility	d_cashflow	d_leverage	d_sic	d_at	d_fyear	d_gvkey
0.02922443	1	0.0160742	0.158718581	0.068249632	5.042921764	0.825421825	0.5267554	0.033697517	0.275493474	2810	154.922	1994	1533	0.000008310000000000956	-1	0.8765037	0.688995595	0.03513304299999999	2.821498141	0.7391713369999999	-0.265018942	0.130045147	0.07279695999999997	0	2448.078	13	11045
0.0268883	1	0.0134273	1.883684909	0.414650359	4.6218798	0.734647588	0.090701677	0.326187183	0	2810	101.685	2003	1533	-0.00007477000000000178	-1	0.663107	-0.9156301570000001	-0.375231272	-2.2825771240000003	0.7162633429999999	0.287069675	-1.688436587	0.135434741	0	-91.311	-7	13494
0.02856189	1	0.0075591	2.236071946	0.056825824	4.151795526	0.811530654	0.425206143	0.649633559	0.057358217	3670	63.548	2003	1577	-0.000026339999999999697	-1	0.7464982	-0.4985089220000001	0.08468934	2.4815544860000003	0.698658024	-0.22913733499999997	0.48520854199999996	0.08259131099999999	0	696.476	9	7639
0.02793745	1	0.0255638	1.789767888	0.137482181	6.936623552	1.65865684	0.208390452	0.602679235	0.457435181	3823	1029.289	2001	1598	-0.000013139999999998292	-1	0.30812599999999996	-0.2502703180000001	0.30641735800000003	-0.9840817620000006	0.06363799000000014	-0.038541466999999996	0.13867512199999998	-0.327299761	0	-644.559	9	163104
0.03126651	1	0.0130878	2.801520904	0.237366394	8.486342773	2.285878002	0.395203031	0.217314332	0.128901552	3678	4848.103	1997	1608	-0.00007077999999999599	-1	0.1644262	-0.5695889370000002	0.011002982999999994	-0.01294286100000086	0.539025621	-0.00046313700000000235	-0.21795668699999998	0.017742272000000003	0	-62.34400000000005	1	0
0.02872564	1	0.0132194	1.576415788	0.093217272	5.14414002	0.882738123	0.321728579	0.189976379	0	3460	171.424	1995	1613	-0.00003474000000000185	-1	0.6335769	-0.05061070199999995	0.39659801	0.543990601	0.2294677679999999	0.15863141199999997	-0.10620004400000002	0.515827467	0	123.917	3	27782
0.02844258	1	0.0138829	2.631661636	0.153231149	6.191636254	1.41978336	0.167510156	0.027020938	0	3825	488.645	2006	1633	-0.000005199999999996874	-1	0.5908432	-1.498731801	-0.05452989200000001	-0.42812367499999926	0.10627727500000006	0.065645764	-0.192180926	0.046501185	0	-170.18	-4	-577
0.02703356	1	0.0080068	2.250302237	0.163595123	3.257057537	2.316675009	0.268317099	0.416168353	0.026258037	3663	25.973	1997	1635	-1.8000000000240046e-7	-1	0.7130153	-1.5629618170000001	0.618258603	1.7706839420000002	-0.8152790929999998	-0.19598506799999998	-0.050942506	-0.026258037	0	126.615	7	155081
0.02679314	1	0.0106914	2.697278993	0.031726786	3.913122401	1.528788333	0.149215863	0.082333146	0	3829	50.055	1993	1652	-0.00003583999999999879	-1	0.5788863	-2.525007181	0.146848649	-0.518614007	1.343753613	0.16061635200000002	-0.795710706	0.255100671	0	-20.255	4	63414
0.02716333	1	0.0213832	2.048768971	0.20221628	6.115881088	0.902237745	0.147001623	0.36334193	0.39629135	3949	452.995	1998	1677	-0.000017520000000000036	-1	0.17652510000000002	0.508553214	-0.06584809999999999	-0.6512021839999997	0.26849786	0.057524202999999996	0.149851417	-0.017946726999999996	0	-216.79500000000002	-6	0
0.02693445	1	0.0230023	4.091833055	0.313945911	5.890685189	2.681450009	0.163684526	0.930576475	0.469604842	3533	361.653	2003	1706	0.000014570000000001943	-1	0.35695380000000004	-1.3731896060000004	-0.20002012700000002	-2.3987943290000002	-1.4564439200000001	0.05474582	-0.26533424500000014	-0.469604842	0	-328.805	-1	18573
0.02763523	1	0.0174328	1.245340615	0.253839443	4.586456166	0.870307501	0.337487009	-0.172542185	0.290271636	2911	98.146	2008	1712	-0.00007706000000000032	-1	0.6909871	-1.83878591	-0.225240853	-1.2462834859999998	-0.05262574099999995	0.10763062099999998	-0.053301348999999984	-0.030847033000000024	0	-69.922	-18	0
0.0312258	1	0.0145952	2.194018344	0.133202357	9.03647627	1.260661047	0.382531121	0.342035088	0.246359074	2070	8404.111	1993	1722	0.000026349999999997903	-1	0.417712	1.0371230210000002	0.124060801	1.3239613299999995	-0.15119959399999994	-0.13082936399999995	0.05981714399999999	0.013384475000000007	0	23180.889	16	0
0.03145097	1	0.0254734	2.282763241	0.165333887	9.076449258	1.248344876	0.404554072	0.333689974	0.233813578	2070	8746.853	1994	1722	0.000008779999999999899	-1	0.199342	0.099850773	-0.007472601000000023	0.10927941599999969	0.06460850200000001	-0.018951470999999998	0.072684896	-0.020045702999999998	0	1010.0340000000015	1	0
0.0312286	1	0.0096658	1.237651552	0.077011784	9.576586367	0.947164267	0.365877031	0.342035088	0.336937552	2070	14423.1	2000	1722	0.000023550000000000654	-1	0.4226414	1.993489813	0.180251374	0.7838512329999983	0.16229718599999998	-0.114175274	0.179450963	-0.07719400299999996	0	17161.9	9	0
0.02479942	1	0.0260274	3.028975132	0.223589744	2.074680225	1.590203466	0.127982919	0.283969466	0.270158252	3523	7.962	2003	1783	0.000020070000000000504	-1	0.1230724	-0.25600129699999963	-0.124353103	-0.9323700809999997	-0.4222870649999999	0.058041331	-1.708851047	-0.10200253999999997	0	-4.827999999999999	-12	12723
0.03017926	1	0.0128046	2.746095674	0.162105263	8.645762292	1.112421738	0.17288076	0.206751055	0.012135069	2820	5686	2007	1794	-0.00009533000000000111	-1	0.22713440000000001	-0.5316191940000001	-0.039039159000000004	0.14754633499999947	0.06622166099999993	-0.028722945	-0.14482789199999999	0.00030802700000000065	0	904	-1	0
0.02895017	1	0.0145217	2.899127013	0.173449722	3.40919862	1.947108231	0.600509242	0.840939613	0.148738468	3640	30.241	1997	1823	0.00001027999999999793	-1	0.018517400000000003	-0.26284813900000037	0.12195464399999997	3.120717905	0.698768785	-0.385120114	0.479189245	-0.136919534	0	655.1	-6	3941
0.02718276	1	0.0010195	2.902011426	0.114201581	5.01653784	2.011962515	0.204608716	0.275586912	0.255673082	3640	150.888	2010	1823	0.0000014999999999980307	-1	0.7287125000000001	-1.266128721	0.014347257000000002	0.48007285300000024	-1.204862213	-0.028961633999999986	-0.34211945399999993	0.046778284	0	92.976	-15	13228
0.02691456	1	0.0171528	2.429349356	0.209164819	4.064744092	0.963785408	0.176171674	0.040988316	0.05416309	3823	58.25	1993	1877	-0.0000038200000000016	-1	0.5372106	-1.2508690859999998	-0.09079669	1.022623822	1.078557349	-0.130148817	-0.31747435999999996	-0.05416309	0	103.713	9	124546
0.02701426	1	0.0256159	2.957051914	0.759378664	3.966132331	1.285306934	0.193690792	-0.113763083	0.034956423	3823	52.78	1995	1877	0.0000011900000000016064	-1	0.7240819	-1.456529977	-0.627323494	-0.035012829999999884	-0.3197356480000001	0.0054497779999999885	-1.1103926259999999	0.00032338199999999706	0	-1.8160000000000025	1	0
0.02731871	1	0.0192132	-4.511366028	0.920704846	2.251502303	5.982793096	0.528520312	-2.249825093	0.265628289	2834	9.502	1990	1902	3.099999999998937e-7	-1	0.4620979	2.0307739730000005	-0.346019678	2.452870478	-4.995065271	-0.28635566300000004	-0.8038546340000001	-0.06159673900000001	0	100.927	7	22975
0.02910429	1	0.0134404	2.319410451	0.055521283	7.630072837	1.60698724	0.229263792	0.23313157	0.263160451	2844	2059.2	1990	1920	-0.0000017200000000001936	-1	0.1891495	0.502058957	0.069954285	-1.1579862360000002	-0.5233086339999999	0.10364490800000001	-0.27869240700000003	-0.04060807300000002	0	-1412.368	4	3654
0.02999892	1	0.0245489	1.113277739	0.136651552	10.39629127	2.066308078	0.122171481	0.809776706	0.380952382	2111	32737.984	2005	1932	0.000002310000000001894	-1	0.1166583	1.495434639	-0.00918670000000002	0.03391147999999866	-0.2776266110000001	0.004101430999999989	0.04131259300000001	0.02055248300000001	0	1129.232	-1	0
0.02779027	1	0.0205092	2.036797767	0.141929067	4.778635979	1.180482924	0.375914311	0.193025932	0.37254292	3470	118.942	1992	1943	-0.000018609999999998766	-1	0.204703	0.20631094699999997	0.005694617000000013	-1.7363064199999996	-0.07880782600000003	0.15839894699999996	-0.12545214500000001	-0.04931107899999998	0	-97.988	2	4494
0.02852357	1	0.0088975	1.632606967	0.080919345	5.949477812	0.985117441	0.394307957	-0.052751916	0.438692958	3470	383.553	1999	1943	0.00000936999999999813	-1	0.5536029	-0.6107246990000001	0.036564837	0.040648340000000616	0.09756126700000001	0.012721444999999998	-0.244050488	0.034928009999999954	0	15.911999999999978	-1	0
0.02564148	1	0.0132164	-3.94874398	0.067773167	2.732157276	3.406331511	0.091956267	0.97406639	0	3845	15.366	2012	1951	6.09999999998112e-7	-1	0.21006740000000002	5.954351900000001	0.09145919799999999	0.09332034199999972	-2.222621748	0.026960088000000007	6.374481328	0.099294564	0	1.5030000000000001	-15	8071
0.0279861	1	0.0072712	2.423615728	0.533763278	2.51244075	1.992460478	0.60672882	0.531922612	0.284961492	2834	12.335	1994	1979	0.000003510000000001706	-1	0.0829636	-0.759164272	-0.11740898500000002	2.938318695	0.05704989999999999	-0.3891445149999999	0.23677845400000003	-0.189883466	0	220.6	15	162363
0.03083841	1	0.0087224	2.600175767	0.182652098	7.334422688	1.655657713	0.506637435	0.159675888	0.247403147	2670	1532.143	1999	2154	0.000015629999999999117	-1	0.9693598	-1.1705105120000001	0.185839187	-2.5257322340000004	-0.6235872720000002	0.25867409899999994	-0.12743627600000001	-0.024210058999999978	0	-1409.5720000000001	11	161733
0.02695773	1	0.0192878	2.182096316	0.355601949	3.519395146	1.377324961	0.339888639	0.862993074	0.285688899	3944	33.764	1992	2214	0.000005879999999999774	-1	0.785664	-0.08191022500000011	0.15222701800000005	0.21624861200000023	0.8296546410000001	-0.144159186	0.564255625	-0.285688899	0	8.150999999999996	15	163250
0.02589058	1	0.0262526	0.899365141	0.303189257	4.123029196	1.390886657	0.081835261	-0.503087248	0.232646649	3560	61.746	2000	2215	-0.000002439999999999387	-1	0.4902203	0.7715664320000001	-0.24117583399999998	-1.1740741140000002	-0.5616924830000001	0.09719648999999998	0.511600121	-0.058644763000000016	0	-42.660000000000004	-7	9134
0.02672194	1	0.0096154	-0.29909285	0.246329527	2.573985333	3.652126849	0.350891904	-2.306386054	0.161686233	2836	13.118	2005	2237	2.300000000003688e-7	-1	0.7852492999999999	-3.21369882	-0.16494573099999998	2.158812603	-2.350968707	-0.293152033	-2.2565401229999997	-0.161686233	0	100.495	4	63635
0.02934471	1	0.0204509	3.383002784	0.423142776	5.955376123	1.344000601	0.333270265	0.209598101	0.013602127	2750	385.822	1996	2346	-0.000008930000000000743	-1	0.047765300000000004	-2.395810505	-0.205913676	1.5644247350000002	0.07774066899999998	0.00763636099999998	-0.39679398500000007	0.399368267	0	1458.3780000000002	-6	4571
0.03037509	1	0.0144331	3.00972008	0.112693686	6.419755486	1.46156979	0.504514925	0.39453884	0.174069362	3510	613.853	1992	2393	0.000007150000000000906	-1	0.7801072	0.2609947199999998	0.11066101899999999	0.3114582989999999	0.360605673	-0.05804860099999992	0.10222759399999998	-0.06081944900000001	0	224.31100000000004	4	0
0.02615003	1	0.0010512	1.750791486	0.021274126	4.983113349	1.202642742	0.20584809	0.221313786	0.635621676	3713	145.928	2007	2433	0.00007291999999999715	-1	0.2973116	0.2399300310000001	0.068097174	-2.928605074	-0.36343192600000007	0.23987791299999997	0.08330769100000002	-0.18630730999999995	0	-138.125	-16	12980
0.02918198	1	0.0258813	2.726495099	0.251563609	5.874309752	1.129794409	0.366013733	0.003580563	0.125161969	3330	355.779	1996	2448	3.800000000012127e-7	-1	0.453899	-2.602384948	-0.041128826000000035	-2.3439865010000003	5.180664065	0.25062608000000003	-0.387899213	0.0033864419999999895	0	-321.644	13	-767
0.03007479	1	0.017497	2.483608037	0.337549641	5.496257975	1.965493195	0.585409676	-0.077196147	0.236580003	2511	243.778	1997	2508	-0.000003590000000001231	-1	0.3270637	-0.44401021200000024	-0.291455106	0.9752920210000005	-0.974711599	-0.06938996900000005	-0.431733519	0.07765466600000001	0	402.707	12	20744
0.0267413	1	0.0168317	-0.627943333	0.016094629	3.836782084	1.168201225	0.426772469	0.390887574	0.640676212	3357	46.376	1993	2535	0.0000015299999999995872	-1	0.24345509999999998	3.694693146	0.037869868	-0.5023301010000001	-0.04549962499999993	-0.185101942	0.417259496	-0.5472792120000001	0	-18.313	2	9625
0.02644331	1	0.0018707	1.477094288	0.416869604	3.40906634	1.045374872	0.186559513	-8.54905303	0.092204915	3663	30.237	1991	2537	8.999999999773078e-8	-1	0.5192134	-2.94648552	0.03672888099999999	1.4961639930000006	0.227693857	-0.131416321	-8.142809948	0.053742312000000014	0	104.757	21	174685
0.02650754	1	0.0187425	2.995768834	0.10335047	3.523857394	1.933768244	0.155624355	-7.816937553	0.027421495	3663	33.915	1992	2537	-0.0000011299999999984933	-1	0.6734483	-6.350349474	0.317807215	0.7540024569999995	-0.40025896299999997	-0.08497263299999999	-8.530640797	-0.027421495	0	38.171	9	135964
0.02946917	1	0.0070212	-0.117860307	0.013041245	5.48710961	1.43930083	0.398616481	-0.12098272	0	3312	241.558	1991	2541	-3.5999999999786203e-7	-1	0.3951787	-1.525652762	0.010653543000000001	1.0584052669999995	0.6313434739999999	0.14261305699999993	-0.065098465	0.589165583	0	454.557	11	13170
0.02806055	1	0.0263691	2.647107995	0.346594656	5.797822151	1.956650371	0.230677739	-0.135175768	0.187516878	3670	329.581	1997	2577	0.000002939999999999887	-1	0.8269023999999999	-1.1050249549999998	-0.220338451	0.1212383560000001	-1.165681823	0.01981814599999998	-0.8441931109999999	0.07239679199999999	0	42.480999999999995	5	136033
0.03097682	1	0.0231083	1.816596499	0.196355018	7.498426668	1.500580199	0.541768225	0.622469938	0.321847995	2890	1805.2	1998	2593	0.000050450000000000494	-1	0.012982899999999999	-0.257437433	-0.03068120099999999	-0.3330877639999992	0.03852186499999988	-0.07361240499999999	0.37125261299999995	-0.270835474	0	-511.4000000000001	-3	26918
0.0310452	1	0.0125685	1.786922645	0.182302361	8.609790604	1.598186177	0.384435288	0.406215755	0.204769466	2060	5485.1	1994	2597	-0.000003449999999998593	-1	0.2360003	0.1119350750000001	0.13891543199999998	-0.18561486299999963	0.016225881999999858	0.029889208	0.05173389300000003	0.025589577000000002	0	-929.2120000000004	-4	0
0.03009333	1	0.0051617	1.157138752	0.236414077	9.905603013	1.658841796	0.162611138	0.7987545	0.322876993	2060	20042.354	2006	2597	-4.000000000010939e-7	-1	0.5663408999999999	2.8046479059999996	0.02601574099999998	-2.7879572170000007	3.8821361029999997	0.15205077500000003	0.202991268	-0.322876993	0	-18808.810999999998	-10	9012
0.02745252	1	0.0033304	5.606814756	0.250154551	4.174479573	1.480132603	0.347444851	0.271534783	0.28923484	2015	65.006	1992	2606	0.00004310999999999898	-1	0.797278	-4.4296881820000005	-0.16347897	3.1046261360000003	-0.5381435859999999	-0.171502529	-0.09313302299999998	0.33580870399999996	0	1384.685	10	222870
0.02789479	1	0.0115703	4.311155115	0.066253432	4.472997869	0.913869366	0.397961629	-0.189276617	0.316346911	2015	87.619	2009	2606	-0.000026889999999998165	-1	0.8463819	-1.216151166	-0.027664537000000003	0.039530573999999596	-0.17573142100000005	0.005573126000000039	-0.380370329	0.02963562399999997	0	3.5330000000000013	-1	0
0.02756085	1	0.0273465	1.935718589	0.261375224	5.872630334	1.410051748	0.221294998	0.155098204	0.363562906	2084	355.182	1993	2710	-0.00000830000000000275	-1	0.4141225	-0.414042067	-0.220708326	-2.173379845	-0.305056325	0.272754536	-0.16174071000000004	0.10510126999999997	0	-314.765	9	58737
0.0263907	1	0.0017561	1.296628719	0.048928121	2.766256214	1.492735392	0.206302283	1.05989642	0	3845	15.899	1998	2903	-6.999999999784956e-8	-1	0.26658200000000004	1.120335507	0.203267331	1.032396505	-0.026322788999999958	-0.093715199	1.2036543020000001	0.037319953	0	28.741999999999997	1	10295
0.02744212	1	0.023093	1.510052092	0.233082208	4.63929138	1.073661944	0.324641687	0.427767567	0.344482995	2084	103.471	1998	2909	-1.9999999999881224e-7	-1	0.8393206	0.9043467930000002	-0.04900190300000001	0.19883010399999979	-0.1826865969999999	-0.026254590000000022	0.080948676	-0.010304656999999995	0	22.760999999999996	1	12091
0.02827477	1	0.0083971	0.742533976	0.121567927	5.217481428	1.136828042	0.396988112	0.296202795	0.351901946	2084	184.469	2001	2909	-0.000013980000000000242	-1	0.4189508	1.250213604	-0.04682999700000001	1.7608804859999996	0.39443619799999996	-0.16958937600000001	0.18850453500000003	0.044345021999999956	0	888.69	-4	-199
0.03356023	1	0.024862	1.175811493	0.045801298	9.02617712	1.22974979	0.739240202	0.118735269	0.327602789	2621	8318	1999	2917	-0.0000047300000000014	-1	0.2931206	0.233283758	0.0014704590000000003	-1.0430099459999997	-0.005529547000000079	0.011407997000000059	0.020224937	-0.227370802	0	-5386.8	-4	-511
0.02558301	1	0.0254848	1.64775616	0.373966942	3.018276238	1.048237681	0.04741885	2.047574627	0.001906531	3555	20.456	1999	2951	-0.000004370000000000068	-1	0.4845062	0.6917178230000001	0.050473356999999996	-0.15015008899999982	1.0544946530000001	0.018872901999999997	3.338896941	0.010477018000000001	0	-2.8520000000000003	-5	0
0.02717151	1	0.0065265	1.57481906	0.362117898	5.323205082	1.130035603	0.296717714	0.69930276	0.5469762	2090	205.04	1992	3013	0.000012850000000001749	-1	0.3518566	2.711373624	0.053476721000000005	-2.0209444480000003	1.655982282	0.11816415799999996	0.5932813210000001	-0.21879485000000004	0	-177.86599999999999	8	25864
0.02620631	1	0.0243902	0.026863949	0.197770009	4.18704528	1.237383788	0.140882299	-0.198647295	0.26320107	3663	65.828	2000	3031	-0.0000015600000000011438	-1	0.0689902	0.23673016400000002	-0.060996462	-1.3666788110000003	-0.491226963	0.11008594300000002	0.624181771	-0.07741783699999999	0	-49.045	-5	327
0.02588179	1	0.0157892	-1.24749205	0.183760684	3.622232044	1.206001977	0.042088667	1.498889711	0.01541915	3663	37.421	2010	3031	0.0000016400000000006687	-1	0.4024823	4.169390805	0.517941759	-1.107281273	1.249129836	0.109132423	2.141339854	-0.00814113	0	-25.055	-6	5131
0.02740199	1	0.0222802	2.026611925	0.232997387	4.317741415	3.489929218	0.204014983	0.650808679	0	3845	75.019	1991	3053	0.000003500000000000031	-1	0.33340420000000004	-1.05206152	0.05654896399999998	1.6531453539999994	-2.3395091399999997	-0.13635695800000003	0.3006033779999999	0.083857977	0	316.834	21	141383
0.02528076	1	0.0258506	1.655342903	0.729776248	2.241241463	0.989250186	0.081446039	-2.033769814	0.008718767	2836	9.405	1997	3116	0.000002580000000002025	-1	0.7658476999999999	-10.44227748	-0.527846544	0.793855744	3.43909188	-0.022848720999999995	-2.780757766	0.11645548700000001	0	11.398000000000001	4	21979
0.02878392	1	0.0116381	3.281222345	0.18018018	8.193123722	3.558528501	0.277654867	0.691049086	0.628871681	2842	3616	2006	3121	-0.00006232999999999933	-1	0.4330952	-1.3083406000000002	0.004612890000000008	0.1859561670000005	-0.39915708400000005	-0.02943443100000004	0.072430467	-0.00407259900000001	0	739	6	0
0.03009999	1	0.0253266	2.516270233	0.348460424	8.332765418	1.794089564	0.327665408	0.630515218	0.322855288	2844	4157.9	1990	3170	0.000006849999999999218	-1	0.9402869	0.617819393	-0.211718829	0.5332802010000002	3.0503602699999997	0.02385564400000001	0.225968226	0.18565300899999998	0	2929.3	12	0
0.02511059	1	0.0208759	-7.298172898	0.367112811	1.776815022	4.316020978	0.132634072	-4.907582938	0.060565048	2835	5.911	1994	3171	1.3000000000096268e-7	-1	0.8622942	2.2000330749999994	-0.286544091	0.08742013599999998	-0.3522727219999999	-0.03730001499999999	-3.238366877	-0.060565048	0	0.54	0	20865
0.02636135	1	0.0173874	2.727730907	0.376033058	2.897843773	1.214647091	0.267879791	0.601098524	0.190405294	2891	18.135	1994	3203	-0.00007101999999999803	-1	0.08230520000000001	0.08148924899999965	-0.21674709799999997	-0.42239840699999975	-0.04849919800000002	-0.030309335999999965	0.03717047299999998	-0.14724890499999999	0	-6.248000000000001	-4	0
0.02812148	1	0.0155555	2.903343045	0.434241081	5.785030609	2.058947362	0.230589566	-0.036257487	0.162849732	3679	325.392	1998	3333	0.0000033299999999993057	-1	0.9013491	-3.0998815430000004	-0.39160698699999996	0.07255105499999992	0.7298769109999999	-0.060155385000000006	-0.746021862	-0.130901362	0	24.485000000000014	5	62221
0.02703579	1	0.0236559	0.774418485	0.10371027	2.969131592	0.904120668	0.39830552	0.461522288	0.254685494	2670	19.475	1993	3415	2.7000000000013125e-7	-1	0.8570611	1.124382894	0.24448148800000002	0.691296946	0.33584795199999995	-0.10006487000000003	0.379465811	-0.06133707100000002	0	19.403	0	21078
0.02660841	1	0.027142	2.330491177	0.180393483	5.053586221	1.061700504	0.184783789	0.915975104	0.431375054	3490	156.583	1992	3524	-7.299999999973994e-7	-1	0.5120118	1.167387582	-0.157744797	-1.60388443	3.7095026969999996	-0.017434387999999995	0.754607496	-0.431375054	0	-125.092	19	160592
0.02690534	1	0.0073166	2.908889653	0.170387779	5.019112593	1.419107002	0.190954342	0.278680453	0.327439069	3490	151.277	1993	3524	-0.00000773000000000093	-1	0.7388524	-0.3305721400000001	-0.04558689799999999	0.21762188000000027	-0.5728426110000001	-0.0022967680000000046	-0.19529480100000002	0.050173862999999985	0	36.77800000000002	-2	0
0.02866454	1	0.0181258	2.752204481	0.073918854	7.06940378	1.556565928	0.218341618	-0.163155995	0.255586173	3490	1175.447	1999	3580	-2.999999999808711e-8	-1	0.3540113	-0.6454624030000002	-0.012094935000000008	-0.9913350220000003	-0.832195132	0.08632198900000002	-0.690449235	-0.04336248900000003	0	-739.261	10	10487
0.02837741	1	0.0246507	2.819517369	0.155834508	6.18236999	1.803190929	0.268499891	0.285758245	0.257032086	2820	484.138	1995	3607	-0.00003495999999999708	-1	0.37113609999999997	-1.7129643490000002	0.145755602	1.2305086860000003	0.09874246399999986	0.031996128999999984	-0.18841450599999998	0.38520447100000005	0	1173.0520000000001	1	0
