myscore	sp	random	zscore	investment	size	q	tangibility	cashflow	leverage	sic	at	fyear	gvkey	d_myscore	d_sp	d_random	d_zscore	d_investment	d_size	d_q	d_tangibility	d_cashflow	d_leverage	d_sic	d_at	d_fyear	d_gvkey
0.02683217	1	0.0114572	1.959185271	0.153428094	3.380450309	1.064323782	0.24070923	0.401492875	0.066464743	3559	29.384	2006	10740	-0.00026451999999999726	-1	0.4447012	-0.19249446300000006	0.40526903299999995	-0.4187402840000001	0.06535135100000011	0.0008199200000000018	0.073315617	-0.0020604180000000083	0	-10.053	-8	0
0.02683217	1	0.0114572	1.959185271	0.153428094	3.380450309	1.064323782	0.24070923	0.442964353	0.066464743	3559	29.384	2006	10740	-0.00028934999999999725	-1	0.1890235	0.35618066199999987	-0.0042723719999999965	-0.461167208	0.10239685700000001	-0.002097399	0.11478709499999995	-0.00866033900000001	0	-10.856000000000002	-9	0
0.02683217	1	0.0114572	1.959185271	0.153428094	3.380450309	1.064323782	0.24070923	0.303491112	0.066464743	3559	29.384	2006	10740	-0.000047949999999997994	-1	0.3656989	-0.296698476	-0.012712736999999974	-0.4395966969999998	-0.10260552700000003	0.05181137000000002	-0.02468614600000002	0.030249814	0	-10.452000000000002	-7	0
0.02683217	1	0.0114572	1.959185271	0.153428094	3.380450309	1.064323782	0.24070923	-0.546505844	0.066464743	3559	29.384	2006	10740	-0.0001411499999999996	-1	0.1848842	-0.877994025	0.10571142400000003	0.3136654120000002	-0.08481619699999998	-0.06162442499999998	-0.8746831020000001	-0.015979789000000008	0	10.826	-8	51013
0.02799114	1	0.0114821	1.660996169	0.215054279	6.146736027	0.852374837	0.292416362	0.281537763	0.439955907	3724	467.19	1999	64313	0.0000864899999999981	-1	0.0499222	0.1504670800000001	-0.04717251	-0.015887870000000248	0.1780801609999999	0.00020084500000000505	0.03989126600000001	-0.034241572	0	-7.363999999999976	1	0
0.02799114	1	0.0114821	1.660996169	0.215054279	6.146736027	0.852374837	0.292416362	0.822171589	0.439955907	3724	467.19	1999	64313	-0.00016368000000000285	-1	0.1455712	0.08687132100000006	0.241005004	0.0013668180000001584	0.146527941	-0.024824997999999987	0.580525092	0.00179097100000003	0	0.63900000000001	-1	0
0.02799114	1	0.0114821	1.660996169	0.215054279	6.146736027	0.852374837	0.292416362	0.179787175	0.439955907	3724	467.19	1999	64313	0.0009684999999999971	-1	0.361039	-0.17449956799999988	-0.07267422099999998	1.346350126	0.09691384599999997	-0.013566293999999979	-0.061859321999999994	-0.046017998000000004	0	1328.395	3	-54163
0.02799114	1	0.0114821	1.660996169	0.215054279	6.146736027	0.852374837	0.292416362	0.200828007	0.439955907	3724	467.19	1999	64313	0.0011840199999999974	-1	0.3938184	-0.200827474	-0.12390289099999999	1.2446656439999995	-0.0240020110000001	0.013745621000000041	-0.040818489999999985	-0.08263848299999998	0	1154.788	-4	-54163
0.02737164	1	0.0115028	2.062702862	0.046970777	6.162956845	2.129423162	0.161737885	0.635621628	0.365471853	2711	474.83	1992	6639	-0.00002421999999999841	-1	0.4527234	-0.17537539200000007	0.026775061999999995	-0.03332074999999968	-0.38518068100000025	0.021553389000000006	-0.10348504800000002	0.05061545099999998	0	-15.560999999999979	-1	0
0.02737164	1	0.0115028	2.062702862	0.046970777	6.162956845	2.129423162	0.161737885	-0.380161687	0.365471853	2711	474.83	1992	6639	0.0008932300000000018	-1	0.2449332	-1.139859138	0.022746618000000003	1.3256762880000004	-1.1766040920000003	0.005231140999999995	-1.119268363	0.01107903299999996	0	1312.777	16	7358
