myscore	sp	random	zscore	investment	size	q	tangibility	cashflow	leverage	sic	at	fyear	gvkey	d_myscore	d_sp	d_random	d_zscore	d_investment	d_size	d_q	d_tangibility	d_cashflow	d_leverage	d_sic	d_at	d_fyear	d_gvkey
0.02564209	0	0.2232838	2.00560792	0.159232365	2.825477618	1.183709763	0.118916355	0.97406639	0.099294564	3845	16.869	1997	10022	0.02564209	0	0.2232838	2.00560792	0.159232365	2.825477618	1.183709763	0.118916355	-5.400414938	0.099294564	3845	16.869	1997	10022
0.02798961	0	0.0902348	1.664451456	0.416354293	5.450759445	2.049510378	0.217584305	0.531922612	0.095078026	2834	232.935	2009	164342	0.02798961	0	0.0902348	1.664451456	0.416354293	5.450759445	2.049510378	0.217584305	0.295144158	0.095078026	2834	232.935	2009	164342
0.03085404	0	0.9780822	1.429665255	0.368491285	4.808690454	1.032070441	0.765311534	0.159675888	0.223193088	2670	122.571	2010	163887	0.03085404	0	0.9780822	1.429665255	0.368491285	4.808690454	1.032070441	0.765311534	0.287112164	0.223193088	2670	122.571	2010	163887
0.02696361	0	0.8049518	2.100186091	0.507828967	3.735643758	2.206979602	0.195729453	0.862993074	0	3944	41.915	2007	165464	0.02696361	0	0.8049518	2.100186091	0.507828967	3.735643758	2.206979602	0.195729453	0.298737449	0	3944	41.915	2007	165464
0.02588814	0	0.5164729	1.670931573	0.062013423	2.948955082	0.829194174	0.179031751	-0.503087248	0.174001886	3560	19.086	1993	11349	0.02588814	0	0.5164729	1.670931573	0.062013423	2.948955082	0.829194174	0.179031751	-1.014687369	0.174001886	3560	19.086	1993	11349
0.02672217	0	0.7948647	-3.51279167	0.081383796	4.732797936	1.301158142	0.057739871	-2.306386054	0	2836	113.613	2009	65872	0.02672217	0	0.7948647	-3.51279167	0.081383796	4.732797936	1.301158142	0.057739871	-0.049845931	0	2836	113.613	2009	65872
0.02933578	0	0.0682162	0.987192279	0.2172291	7.519800858	1.42174127	0.340906626	0.209598101	0.412970394	2750	1844.2	1990	6917	0.02933578	0	0.0682162	0.987192279	0.2172291	7.519800858	1.42174127	0.340906626	0.606392086	0.412970394	2750	1844.2	1990	6917
0.03038224	0	0.7945403	3.2707148	0.223354705	6.731213785	1.822175463	0.446466324	0.39453884	0.113249913	3510	838.164	1996	2393	0.03038224	0	0.7945403	3.2707148	0.223354705	6.731213785	1.822175463	0.446466324	0.292311246	0.113249913	3510	838.164	1996	2393
0.02622295	0	0.2983628	1.990721517	0.0893713	2.054508275	0.839210816	0.445726003	0.221313786	0.449314366	3713	7.803	1991	15413	0.02622295	0	0.2983628	1.990721517	0.0893713	2.054508275	0.839210816	0.445726003	0.138006095	0.449314366	3713	7.803	1991	15413
0.02918236	0	0.4797803	0.124110151	0.210434783	3.530323251	6.310458474	0.616639813	0.003580563	0.128548411	3330	34.135	2009	1681	0.02918236	0	0.4797803	0.124110151	0.210434783	3.530323251	6.310458474	0.616639813	0.391479776	0.128548411	3330	34.135	2009	1681
0.0300712	0	0.3445607	2.039597825	0.046094535	6.471549996	0.990781596	0.516019707	-0.077196147	0.314234669	2511	646.485	2009	23252	0.0300712	0	0.3445607	2.039597825	0.046094535	6.471549996	0.990781596	0.516019707	0.354537372	0.314234669	2511	646.485	2009	23252
0.02674283	0	0.2602868	3.066749813	0.053964497	3.334451983	1.1227016	0.241670527	0.390887574	0.093397	3357	28.063	1995	12160	0.02674283	0	0.2602868	3.066749813	0.053964497	3.334451983	1.1227016	0.241670527	-0.026371922	0.093397	3357	28.063	1995	12160
0.0264434	0	0.5210841	-1.469391232	0.453598485	4.905230333	1.273068729	0.055143192	-8.54905303	0.145947227	3663	134.994	2012	177222	0.0264434	0	0.5210841	-1.469391232	0.453598485	4.905230333	1.273068729	0.055143192	-0.406243082	0.145947227	3663	134.994	2012	177222
0.02650641	0	0.6921908	-3.35458064	0.421157685	4.277859851	1.533509281	0.070651722	-7.816937553	0	3663	72.086	2001	138501	0.02650641	0	0.6921908	-3.35458064	0.421157685	4.277859851	1.533509281	0.070651722	0.713703244	0	3663	72.086	2001	138501
0.02946881	0	0.4021999	-1.643513069	0.023694788	6.545514877	2.070644304	0.541229538	-0.12098272	0.589165583	3312	696.115	2002	15711	0.02946881	0	0.4021999	-1.643513069	0.023694788	6.545514877	2.070644304	0.541229538	-0.055884255	0.589165583	3312	696.115	2002	15711
0.02806349	0	0.8532715	1.54208304	0.126256205	5.919060507	0.790968548	0.250495885	-0.135175768	0.25991367	3670	372.062	2002	138610	0.02806349	0	0.8532715	1.54208304	0.126256205	5.919060507	0.790968548	0.250495885	0.709017343	0.25991367	3670	372.062	2002	138610
0.03102727	0	0.0360912	1.559159066	0.165673817	7.165338904	1.539102064	0.46815582	0.622469938	0.051012521	2890	1293.8	1995	29511	0.03102727	0	0.0360912	1.559159066	0.165673817	7.165338904	1.539102064	0.46815582	0.251217325	0.051012521	2890	1293.8	1995	29511
0.03104175	0	0.2485688	1.89885772	0.321217793	8.424175741	1.614412059	0.414324496	0.406215755	0.230359043	2060	4555.888	1990	2597	0.03104175	0	0.2485688	1.89885772	0.321217793	8.424175741	1.614412059	0.414324496	0.354481862	0.230359043	2060	4555.888	1990	2597
0.03009293	0	0.5715026	3.961786658	0.262429818	7.117645796	5.540977899	0.314661913	0.7987545	0	2060	1233.543	1996	11609	0.03009293	0	0.5715026	3.961786658	0.262429818	7.117645796	5.540977899	0.314661913	0.595763232	0	2060	1233.543	1996	11609
0.02749563	0	0.8006084	1.177126574	0.086675581	7.279105709	0.941989017	0.175942322	0.271534783	0.625043544	2015	1449.691	2002	225476	0.02749563	0	0.8006084	1.177126574	0.086675581	7.279105709	0.941989017	0.175942322	0.364667806	0.625043544	2015	1449.691	2002	225476
0.0278679	0	0.8579522	3.095003949	0.038588895	4.512528443	0.738137945	0.403534755	-0.189276617	0.345982535	2015	91.152	2008	2606	0.0278679	0	0.8579522	3.095003949	0.038588895	4.512528443	0.738137945	0.403534755	0.191093712	0.345982535	2015	91.152	2008	2606
0.02755255	0	0.441469	1.521676522	0.040666898	3.699250489	1.104995423	0.494049534	0.155098204	0.468664176	2084	40.417	2002	61447	0.02755255	0	0.441469	1.521676522	0.040666898	3.699250489	1.104995423	0.494049534	0.316838914	0.468664176	2084	40.417	2002	61447
0.02639063	0	0.2683381	2.416964226	0.252195452	3.798652719	1.466412603	0.112587084	1.05989642	0.037319953	3845	44.641	1999	13198	0.02639063	0	0.2683381	2.416964226	0.252195452	3.798652719	1.466412603	0.112587084	-0.143757882	0.037319953	3845	44.641	1999	13198
0.02744192	0	0.8624136	2.414398885	0.184080305	4.838121484	0.890975347	0.298387097	0.427767567	0.334178338	2084	126.232	1999	15000	0.02744192	0	0.8624136	2.414398885	0.184080305	4.838121484	0.890975347	0.298387097	0.346818891	0.334178338	2084	126.232	1999	15000
0.02826079	0	0.4273479	1.99274758	0.07473793	6.978361914	1.53126424	0.227398736	0.296202795	0.396246968	2084	1073.159	1997	2710	0.02826079	0	0.4273479	1.99274758	0.07473793	6.978361914	1.53126424	0.227398736	0.10769826	0.396246968	2084	1073.159	1997	2710
0.0335555	0	0.3179826	1.409095251	0.047271757	7.983167174	1.224220243	0.750648199	0.118735269	0.100231987	2621	2931.2	1995	2406	0.0335555	0	0.3179826	1.409095251	0.047271757	7.983167174	1.224220243	0.750648199	0.098510332	0.100231987	2621	2931.2	1995	2406
0.02557864	0	0.509991	2.339473983	0.424440299	2.868126149	2.102732334	0.066291752	2.047574627	0.012383549	3555	17.604	1994	2951	0.02557864	0	0.509991	2.339473983	0.424440299	2.868126149	2.102732334	0.066291752	-1.291322314	0.012383549	3555	17.604	1994	2951
0.02718436	0	0.3583831	4.286192684	0.415594619	3.302260634	2.786017885	0.414881872	0.69930276	0.32818135	2090	27.174	2000	28877	0.02718436	0	0.3583831	4.286192684	0.415594619	3.302260634	2.786017885	0.414881872	0.106021439	0.32818135	2090	27.174	2000	28877
0.02620475	0	0.0933804	0.263594113	0.136773547	2.820366469	0.746156825	0.250968242	-0.198647295	0.185783233	3663	16.783	1995	3358	0.02620475	0	0.0933804	0.263594113	0.136773547	2.820366469	0.746156825	0.250968242	-0.822829066	0.185783233	3663	16.783	1995	3358
0.02588343	0	0.4182715	2.921898755	0.701702443	2.514950771	2.455131813	0.15122109	1.498889711	0.00727802	3663	12.366	2004	8162	0.02588343	0	0.4182715	2.921898755	0.701702443	2.514950771	2.455131813	0.15122109	-0.642450143	0.00727802	3663	12.366	2004	8162
0.02740549	0	0.3556844	0.974550405	0.289546351	5.970886769	1.150420078	0.067658025	0.650808679	0.083857977	3845	391.853	2012	144436	0.02740549	0	0.3556844	0.974550405	0.289546351	5.970886769	1.150420078	0.067658025	0.350205301	0.083857977	3845	391.853	2012	144436
0.02528334	0	0.7916983	-8.786934577	0.201929704	3.035097207	4.428342066	0.058597318	-2.033769814	0.125174254	2836	20.803	2001	25095	0.02528334	0	0.7916983	-8.786934577	0.201929704	3.035097207	4.428342066	0.058597318	0.746987952	0.125174254	2836	20.803	2001	25095
0.02872159	0	0.4447333	1.972881745	0.18479307	8.379079889	3.159371417	0.248220436	0.691049086	0.624799082	2842	4355	2012	3121	0.02872159	0	0.4447333	1.972881745	0.18479307	8.379079889	3.159371417	0.248220436	0.618618619	0.624799082	2842	4355	2012	3121
0.03010684	0	0.9656135	3.134089626	0.136741595	8.866045619	4.844449834	0.351521052	0.630515218	0.508508297	2844	7087.2	2002	3170	0.03010684	0	0.9656135	3.134089626	0.136741595	8.866045619	4.844449834	0.351521052	0.404546992	0.508508297	2844	7087.2	2002	3170
0.02511072	0	0.8831701	-5.098139823	0.08056872	1.864235158	3.963748256	0.095334057	-4.907582938	0	2835	6.451	1994	24036	0.02511072	0	0.8831701	-5.098139823	0.08056872	1.864235158	3.963748256	0.095334057	-1.669216061	0	2835	6.451	1994	24036
0.02629033	0	0.0996926	2.809220156	0.15928596	2.475445366	1.166147893	0.237570455	0.601098524	0.043156389	2891	11.887	1990	3203	0.02629033	0	0.0996926	2.809220156	0.15928596	2.475445366	1.166147893	0.237570455	0.563928051	0.043156389	2891	11.887	1990	3203
0.02812481	0	0.9169046	-0.196538498	0.042634094	5.857581664	2.788824273	0.170434181	-0.036257487	0.03194837	3679	349.877	2003	65554	0.02812481	0	0.9169046	-0.196538498	0.042634094	5.857581664	2.788824273	0.170434181	0.709764375	0.03194837	3679	349.877	2003	65554
