BE0003851681	24082	0.00005410999241000342	0	39.60187476317199
BE0003851681	24083	0.00003360632809930603	0	40.57677350547925
BE0003851681	24084	0.00007319616525117414	0	40.98575368949232
BE0003851681	24085	0.00010412988271465502	0	41.905707083085325
BE0003851681	24086	0.0000488075985672148	0	43.02608736440926
BE0003851681	24087	0.00011332642750777357	0	42.51595964102298
BE0003851681	24088	0.00007090822840160429	0	42.30820692640693
BE0003851681	24089	0.00006269663486565748	0	42.04952374258483
BE0003851681	24090	0.0000612492155012468	0	39.65065362383282
BE0003851681	24091	0.00006189559317342259	0	38.18747413913286
BE0003851681	24092	0.0011708635408556318	0	37.91330312957414
BE0003851681	24093	0.005262842732063466	0	38.15428471321049
BE0003851681	24094	0.000050657503894053964	0	38.62254530389694
BE0003851681	24095	0.0024954306653414402	0	37.52312774578802
BE0003851681	24096	0.00009572883491951417	0	36.836505870342
BE0003851681	24097	0.000050582213128091636	0	34.14782826719495
BE0003851681	24098	0.00009064377276516874	0	35.19796333656336
BE0003851681	24099	0.00006113810449792112	0	35.295414448373684
BE0003851681	24100	0.00007867956899332421	0	34.663035933815685
BE0003851681	24101	0.001529960287670415	0	35.04603880973299
BE0003851681	24102	0.00008129623153924777	0	34.55909033332551
BE0003851681	24103	0.0001113841337716235	0	31.617960396905193
BE0003851681	24104	0.00014823046366780105	0	32.44625760803408
BE0003851681	24105	0.00020208596427545345	0	32.38945648166222
BE0003851681	24106	0.000371475540923871	0	30.079808257869146
BE0003851681	24107	0.0002091964647908867	0	30.59325121195263
BE0003851681	24108	0.00013135713682349814	0	32.98894478155339
BE0003851681	24109	0.00006967146452421791	0	34.85747637366304
BE0003851681	24110	0.00009518395691690968	0	34.66970807780892
BE0003851681	24111	0.00008528107281999672	0	31.97981260190287
BE0003851681	24112	0.0036315146541852582	0	31.006346035319023
BE0003851681	24113	0.0000789651941895513	0	31.659518166939446
BE0003851681	24114	0.00013711391741312958	0	31.82489747184858
BE0003851681	24115	0.00005571293079857334	0	31.996318809668903
BE0003851681	24116	0.00005440193124456225	0	32.386805423950335
BE0003851681	24117	0.00009172623102103846	0	33.69711211834437
BE0003851681	24118	0.00007377217246548656	0	34.210860809206316
BE0003851681	24119	0.0001323970482122569	0	33.44917041860035
BE0003851681	24120	0.00006796670633524381	0	34.77638524923946
BE0003851681	24121	0.0000895630171126769	0	36.84556535035389
BE0003851681	24122	0.00007135197211795624	0	36.43907691439535
BE0003851681	24123	0.0001908198034730604	0	36.68382354763429
BE0003851681	24124	0.00009680702529342637	0	38.220366639560886
BE0003851681	24125	0.00004576158318082806	0	38.50183143669987
BE0003851681	24126	0.00004450290861308874	0	38.81258059534382
BE0003851681	24127	0.0007487932692026758	0	38.36475821672633
BE0003851681	24128	0.00008270051521376936	0	38.473982581530755
BE0003851681	24129	0.0005146920376674442	0	39.03481620185923
BE0003851681	24130	0.00006827400914976317	0	36.96589017166686
BE0003851681	24131	0.00020466544970769034	0	36.867260967746155
BE0003851681	24132	0.000025717491403741637	0	38.88404138260974
BE0003851681	24133	0.00007776955190942153	0	39.800127675200315
BE0003851681	24134	0.000047652806930490055	0	39.87173311262613
BE0003851681	24135	0.00014576564150134527	0	39.96886300855727
BE0003851681	24136	0.000025603990888954925	0	39.0564113359133
BE0003851681	24137	0.00005074796581875209	0	39.41044665993236
BE0003851681	24138	0.00006682712576823955	0	39.45050166464891
BE0003851681	24139	0.00004455928190296182	0	39.54069021448143
BE0003851681	24140	0.0023137653070757803	0	38.3902752301111
BE0003851681	24141	0.0000242701079882987	0	41.202948107281934
BE0003851681	24142	0.00033102349896527313	0	40.998384144481285
BE0003851681	24143	0.00004329290889838964	0	41.99721997080794
BE0003851681	24144	0.00007428656227720991	0	41.66619103584056
BE0003851681	24145	0.000040682651431124146	0	42.457230945161115
BE0003851681	24146	0.0001500345607886774	0	42.847270620707356
BE0003851681	24147	0.000056038456099470815	0	43.801089919189145
BE0003851681	24148	0.00037671268133444076	0	45.1272304924283
BE0003851681	24149	0.0002427155640707616	0	45.69508813071268
BE0003851681	24150	0.0002991760479363145	0	45.99935341359364
BE0003851681	24151	0.00023675619207499634	0	46.46129802812327
BE0003851681	24152	0.00022214818448817243	0	46.77645406721448
BE0003851681	24153	0.000047424506947223666	0	44.28090316968363
BE0003851681	24154	0.0002577177036310718	0	44.03200062344638
BE0003851681	24155	0.0010137386265359066	0	42.910469090682554
BE0003851681	24156	0.011556231464350544	0	42.834033008685395
BE0003851681	24157	0.007442246069768929	0	43.97499413545844
BE0003851681	24158	0.005707496608888209	0	44.32766540868486
BE0003851681	24159	0.008271007116390528	0	49.02667768190247
BE0003851681	24160	0.008547591521958017	0	49.8051743138009
BE0003851681	24161	0.009463383499214781	0	51.202136591596386
BE0003851681	24162	0.005118808818840069	0	49.620919434447025
BE0003851681	24163	0.003296749776368158	0	48.66453127826933
BE0003851681	24164	0.011712488734193213	0	49.48098288056753
BE0003851681	24165	0.007180144238167023	0	50.53619131052088
BE0003851681	24166	0.004313651274124642	0	51.10166969939588
BE0003851681	24167	0.0038136469224696354	0	50.94486150277883
BE0003851681	24168	0.004897502958548159	0	50.84223574901419
BE0003851681	24169	0.01126109374886242	0	51.50476613859917
BE0003851681	24170	0.004503381023467904	0	51.62787665276422
BE0003851681	24171	0.006204361903035033	0	50.502104524247336
BE0003851681	24172	0.002295295974443701	0	49.66679734086565
BE0003851681	24173	0.007730439078860259	0	50.8195121712367
BE0003851681	24174	0.007947881119741118	0	50.80719222215503
BE0003851681	24175	0.008506282077707554	0	50.90866659545046
BE0003851681	24176	0.006699015813357008	0	50.753724050342164
BE0003851681	24177	0.002563901378567555	0	51.76769817933759
BE0003851681	24178	0.002925847109268001	0	52.158807330966134
BE0003851681	24179	0.008862439409912505	0	54.33041375283757
BE0003851681	24180	0.007607795496110985	0	54.58060688544533
BE0003877942	24095	0.11845753398323712	0	7.101080381322727
BE0003877942	24096	0.11025507497424261	0	6.921748453893194
BE0003877942	24097	0.049138802258792066	0	6.697169934214812
BE0003877942	24098	0.011645451644129605	0	6.18267132956537
BE0003877942	24099	0.05587620100829675	0	5.8164297882696525
BE0003877942	24100	0.02529885663592176	0	5.617062668204537
BE0003877942	24101	0.0143058531061583	0	5.334585005687794
BE0003877942	24102	0.05117761699247607	0	4.8360985630961775
BE0003877942	24103	0.03001402408008304	0	4.3137729171225505
BE0003877942	24104	0.04731128312942731	0	4.931874975679988
BE0003877942	24105	0.01447809331371834	0	5.394027818652128
BE0003877942	24106	0.08333563210975137	0	4.653784667352886
BE0003877942	24107	0.040375770283839464	0	4.75793432069296
BE0003877942	24108	0.06305218371370434	0	4.474155319327653
BE0003877942	24109	0.050829096755551216	0	4.243913417381882
BE0003877942	24110	0.08526279511566409	0	4.022856622688711
