"0","SIPEF","BE0003898187","SIP","0","125","59.62","4674.91","97.91","270150.37"
"0","SMARTPHOTO GROUP","BE0003663748","SMAR","0","124","0.47","76191.58","21.03","38441.89"
"0","SOFINA","BE0003717312","SOF","0","125","70.97","10270.98","188.71","730229.94"
"0","TER BEKE","BE0003573814","TERB","0","125","50.31","660.32","9.73","33150.56"
"0","TEXAF","BE0974263924","TEXF","0","125","27.69","903.45","9.77","24949.22"
"0","THROMBOGENICS","BE0003846632","THR","0","125","37.5","215454.4","1902.24","8038771.79"
"0","TIGENIX","BE0003864817","TIG","0","125","0.83","377681.04","116.15","325816.08"
"0","TUBIZE-FIN","BE0003823409","TUB","0","125","35.66","12510.57","139.59","448862.39"
"0","UCB","BE0003739530","UCB","0","125","44.26","271682.84","2478.08","12103417.78"
"0","UMICORE","BE0003884047","UMI","0","125","36.69","527847.36","4177.94","19155021.33"
"0","VAN DE VELDE","BE0003839561","VAN","0","125","35.18","8307.37","68.22","292850.23"
"0","VASTNED RETAIL BEL","BE0003754687","VASTB","0","125","51.95","1004.1","10.2","51923.66"
"0","VGP","BE0003878957","VGP","0","125","19.12","240.71","2.32","4441.18"
"0","WERELDHAV B-SICAFI","BE0003724383","WEHB","0","125","82.47","1644.52","56.02","134912.84"
"0","ZENITEL","BE0003806230","ZENT","0","102","0.6","7201.02","4.24","4402.69"
"0","ZETES INDUSTRIES","BE0003827442","ZTS","0","125","15.49","2527.66","21.05","39006.88"
"1","BEKAERT","BE0974258874","BEKB","0","130","26.97","111228.76","1060.82","2987151.34"
"1","BELGACOM","BE0003810273","BELG","0","130","19.51","692002.39","2721.34","13558050.76"
"1","BPOST","BE0974268972","BPOST","0","130","14.42","349619.82","915.79","5063407.46"
"1","CARDIO3 BIO","BE0974260896","CARD","0","127","18.48","22506.92","225.37","502258.87"
"1","CFE","BE0003883031","CFEB","0","130","52.43","19680.18","270.9","1047412.68"
"1","CMB","BE0003817344","CMB","0","130","18.48","23011.07","138.34","434812.64"
"1","COFINIMMO","BE0003593044","COFB","0","130","87.02","29705.73","682.98","2588387.6"
"1","COLRUYT","BE0974256852","COLR","0","130","41.16","120570.2","1231.66","4937143.13"
"1","CONNECT GROUP","BE0003786036","CONN","0","129","1.72","2443.02","3.84","4426.33"
"1","GIMV","BE0003699130","GIMB","0","130","37.25","13300.81","179.39","494582.39"
"1","GLOBAL GRAPHICS","FR0004152221","GLOG","0","123","1.26","10323.98","10.37","13709.79"
"1","GREENYARD FOODS","BE0003765790","GRYFO","0","130","13.31","1902.55","13.9","25051.63"
"1","HAMON","BE0003700144","HAMO","0","129","14.76","3140.97","25.64","47261.61"
"1","HOME INV.BELG-SIFI","BE0003760742","HOMI","0","130","75.4","614.19","13.08","46172.02"
"1","IBA","BE0003766806","IBAB","0","130","6.42","26020.6","84.24","170525.9"
"1","IEP INVEST","BE0003748622","IEP","0","130","6.77","29856.19","34.84","204341.04"
